"","feature","metadata","value","coef","stderr","N","N.not.0","pval","qval"
"71","Bosea_vaviloviae","log10.Final_reads","log10.Final_reads",-0.0168807557298937,0.0278529763557854,31,5,0.550160375373032,0.760859968406662
"72","Pseudomonas_formosensis","molysis","molysis",0.461909952316307,0.799058604442153,31,25,0.568603331133325,0.760859968406662
"73","Pseudomonas_formosensis","benzonase","benzonase",-0.416652860451261,0.795828428936962,31,25,0.605395426226467,0.796136450927957
"74","Lactobacillus_fermentum","benzonase","benzonase",-0.173121048955341,0.372643975924134,31,7,0.646422968736476,0.838602770252725
"75","Listeria_monocytogenes","qiaamp","qiaamp",0.0801758535616129,0.185140351996887,31,4,0.668842292154299,0.844853421668588
"76","Arthrobacter_agilis","benzonase","benzonase",-0.610125970416855,1.372262696905,31,13,0.660583113997974,0.844853421668588
"77","Staphylococcus_aureus","qiaamp","qiaamp",0.158477119432427,0.415343766832443,31,6,0.706147607566407,0.869104747774039
"78","Pseudomonas_formosensis","lypma","lypma",-0.313908892026664,0.822088747690101,31,25,0.705937822811706,0.869104747774039
"79","Acetobacter_aceti","log10.Final_reads","log10.Final_reads",-0.0164404858183392,0.0488689749934567,31,5,0.739478225256901,0.898606450945095
"80","Pseudomonas_formosensis","log10.Final_reads","log10.Final_reads",-0.212805005394207,0.66809958959659,31,25,0.752843732867235,0.903412479440682
"81","Alcaligenes_faecalis","benzonase","benzonase",0.212076761900864,0.719806153930296,31,10,0.770809719135792,0.913552259716494
"82","Arthrobacter_agilis","lypma","lypma",-0.299955989087586,1.41754388380844,31,13,0.834203700158673,0.976628722136982
"83","Staphylococcus_aureus","lypma","lypma",-0.00614098949731004,0.426726707095638,31,6,0.988637068660057,0.988637068660057
"84","Listeria_monocytogenes","lypma","lypma",0.00379193331437968,0.190214321405793,31,4,0.984259990758862,0.988637068660057
"85","Microbacterium_ginsengisoli","lypma","lypma",-0.0525261125343747,0.324811768039933,31,6,0.872885980046443,0.988637068660057
"86","Microbacterium_ginsengisoli","benzonase","benzonase",-0.00982669659428937,0.314436172232953,31,6,0.975327174937599,0.988637068660057
"87","Arthrobacter_agilis","log10.Final_reads","log10.Final_reads",0.158823978659309,1.15201733349181,31,13,0.891496522893998,0.988637068660057
"88","Arthrobacter_agilis","molysis","molysis",0.235966046421331,1.37783255240281,31,13,0.865455966341207,0.988637068660057
"89","Bosea_vaviloviae","lypma","lypma",0.00530169940465415,0.0342727623371174,31,5,0.878358223861827,0.988637068660057
"90","Bosea_vaviloviae","benzonase","benzonase",0.000991853174924991,0.0331779734033774,31,5,0.976398064400393,0.988637068660057
"91","Bosea_vaviloviae","molysis","molysis",0.00206705678567433,0.0333126389582919,31,5,0.951036706012325,0.988637068660057
"92","Bosea_vaviloviae","qiaamp","qiaamp",0.00232308316941332,0.033358535971973,31,5,0.945057334072832,0.988637068660057
"93","Acetobacter_aceti","lypma","lypma",0.00516342486497391,0.0601327033856252,31,5,0.932284356369531,0.988637068660057
"94","Acetobacter_aceti","benzonase","benzonase",0.000965984480619241,0.0582118597263105,31,5,0.986897463448368,0.988637068660057
"95","Acetobacter_aceti","host_zero","host_zero",0.00357057478567559,0.0591017872498744,31,5,0.952326188375159,0.988637068660057
"96","Acetobacter_aceti","molysis","molysis",0.00201314551992311,0.0584481349290584,31,5,0.97280853924089,0.988637068660057
