"","metadata","Estimate","Std. Error","df","t value","Pr(>|t|)","feature","sample_type","qval","p_bh"
"18","host_zero",-0.26913072931255,0.278563526280233,20.0000000144352,-0.966137716973782,0.345513568264589,"vSGB74628","BAL",0.989610587636019,0.989610587636019
"19","molysis",-0.307941975613366,0.278563526280233,20.0000000146464,-1.10546409189112,0.282079894111678,"vSGB74628","BAL",0.989610587636019,0.989610587636019
"20","qiaamp",-0.357801116600181,0.278563526280233,20.0000000149736,-1.28445070098745,0.213663553615911,"vSGB74628","BAL",0.989610587636019,0.989610587636019
"21","lypma",-0.0391815048662659,0.39049963798893,20.0000000057078,-0.100336853237689,0.921075902879738,"vSGB70627","BAL",0.989610587636019,0.989610587636019
"22","benzonase",0.509627830527884,0.39049963798893,20.0000000053189,1.30506607676377,0.206686683249751,"vSGB70627","BAL",0.989610587636019,0.989610587636019
"23","host_zero",0.0707301536277963,0.39049963798893,20.0000000049551,0.181127321889608,0.858090604901491,"vSGB70627","BAL",0.989610587636019,0.989610587636019
"24","molysis",0.00400567316299988,0.39049963798893,20.0000000048938,0.0102578153045904,0.991917224547436,"vSGB70627","BAL",0.994176717086268,0.994176717086268
"25","qiaamp",-0.0895678086858237,0.39049963798893,20.0000000049857,-0.229367200305478,0.820912869494124,"vSGB70627","BAL",0.989610587636019,0.989610587636019
"26","lypma",-0.0391815048662659,0.258838261588099,20.000000100411,-0.151374470782906,0.88119679863889,"vSGB45111","BAL",0.989610587636019,0.989610587636019
"27","benzonase",-0.305058827000037,0.258838261588099,20.0000001004646,-1.17856929314991,0.252402185856755,"vSGB45111","BAL",0.989610587636019,0.989610587636019
"28","host_zero",-0.26913072931255,0.258838261588099,20.0000001006909,-1.03976408920884,0.310856960446652,"vSGB45111","BAL",0.989610587636019,0.989610587636019
"29","molysis",-0.38602742176209,0.258838261588099,20.0000001005825,-1.49138469480371,0.151465649902613,"vSGB45111","BAL",0.989610587636019,0.989610587636019
"30","qiaamp",-0.357801116600181,0.258838261588099,20.0000001006361,-1.38233472286862,0.18211267523371,"vSGB45111","BAL",0.989610587636019,0.989610587636019
"31","lypma",-0.0391815048662662,0.267659417914628,20.0000000076691,-0.146385676138485,0.885082396190346,"vSGB85336","BAL",0.989610587636019,0.989610587636019
"32","benzonase",-0.305058827000037,0.267659417914628,20.0000000063225,-1.13972760374656,0.267866219824192,"vSGB85336","BAL",0.989610587636019,0.989610587636019
"33","host_zero",-0.26913072931255,0.267659417914628,20.0000000065308,-1.00549695358895,0.326668644404456,"vSGB85336","BAL",0.989610587636019,0.989610587636019
"34","molysis",-0.348076114705796,0.267659417914628,20.0000000071767,-1.300444114456,0.208235224035885,"vSGB85336","BAL",0.989610587636019,0.989610587636019
"35","qiaamp",-0.357801116600181,0.267659417914628,20.0000000073994,-1.33677760860372,0.196303714483284,"vSGB85336","BAL",0.989610587636019,0.989610587636019
"36","lypma",-0.0391815048662658,0.467056485995888,20.0000000121656,-0.0838902917336015,0.933977678175715,"vSGB17532","BAL",0.989610587636019,0.989610587636019
