"","feature","metadata","value","coef","stderr","N","N.not.0","pval","qval"
"60","METSYN.PWY","lypma","lypma",1.56731665052923,0.341723754484861,35,24,0.000202392562970065,0.00487766076757857
"61","PWY.7198","lypma","lypma",-0.50565863893932,0.112252618207366,35,33,0.000206911834293099,0.0049048280719315
"62","OANTIGEN.PWY","host_zero","host_zero",1.30759954212383,0.307048658833167,35,27,0.000216039725516754,0.00503860392092299
"63","GLYOXYLATE.BYPASS","molysis","molysis",0.953239975624519,0.212403674411251,35,28,0.000231904929332703,0.00506214308060208
"64","PWY.1269","host_zero","host_zero",1.39030742288407,0.322211262396289,35,23,0.000234552964315587,0.00506214308060208
"65","PWY.6318","host_zero","host_zero",1.33656680637377,0.313806733018424,35,25,0.00022785849986535,0.00506214308060208
"66","TCA.GLYOX.BYPASS","molysis","molysis",0.903765924543865,0.200933982174449,35,28,0.000228461447381871,0.00506214308060208
"67","TYRFUMCAT.PWY","molysis","molysis",1.7782951675341,0.420605738239697,35,20,0.000227414860294478,0.00506214308060208
"68","PWY0.1479","host_zero","host_zero",1.218034276079,0.281351372348084,35,24,0.000242515801582947,0.00515702719248443
"69","PWY.6606","lypma","lypma",1.63800031513589,0.376124469454789,35,24,0.000270859471488038,0.00566203676669238
"70","PWY.6608","molysis","molysis",1.17992289647935,0.267680398662758,35,25,0.000274095832412494,0.00566203676669238
"71","PWY.5855","lypma","lypma",1.49845037209529,0.363469244553771,35,20,0.000302199430477706,0.00582640501961017
"72","PWY.5856","lypma","lypma",1.49845037209529,0.363469244553771,35,20,0.000302199430477706,0.00582640501961017
"73","PWY.5857","lypma","lypma",1.49845037209529,0.363469244553771,35,20,0.000302199430477706,0.00582640501961017
"74","PWY.6519","lypma","lypma",1.5963396231045,0.37382174294918,35,24,0.000297283727224085,0.00582640501961017
"75","PWY.6708","lypma","lypma",1.49845037209529,0.363469244553771,35,20,0.000302199430477706,0.00582640501961017
"76","COA.PWY","log10.Final_reads","log10.Final_reads",0.426081807788908,0.103623180385143,35,35,0.000380376458689627,0.00723716262191054
"77","PEPTIDOGLYCANSYN.PWY","log10.Final_reads","log10.Final_reads",0.396050566630688,0.0970383966080337,35,35,0.000390658198047977,0.0072422019791971
"78","PWY.6519","host_zero","host_zero",1.6738578127046,0.409468240730171,35,24,0.000389849971446507,0.0072422019791971
"79","PWY.4984","lypma","lypma",1.37798017077309,0.337883332734564,35,28,0.000476433370714873,0.00872053992473045
"80","PWY.6387","log10.Final_reads","log10.Final_reads",0.388847255949895,0.0982084429964612,35,35,0.000531412436343473,0.00960527978690828
"81","PWY.4242","log10.Final_reads","log10.Final_reads",0.42529876172172,0.107470841425158,35,35,0.000558258645229274,0.00996595062964852
"82","PWY.5347","host_zero","host_zero",1.14897563047052,0.286804164633764,35,23,0.000568048438059574,0.0100170492857822
"83","HISDEG.PWY","molysis","molysis",0.245200459587882,0.0599340959125256,35,35,0.000594224995612148,0.0103524017307851
"84","PWY.5083","molysis","molysis",1.1440776614776,0.287279527979193,35,28,0.000603256787263927,0.0103846346950433
"85","PWY.5855","molysis","molysis",1.33051848526673,0.346751842870818,35,20,0.000649256935005913,0.0106684719093017
"86","PWY.5856","molysis","molysis",1.33051848526673,0.346751842870818,35,20,0.000649256935005913,0.0106684719093017
"87","PWY.5857","molysis","molysis",1.33051848526673,0.346751842870818,35,20,0.000649256935005913,0.0106684719093017
"88","PWY.6708","molysis","molysis",1.33051848526673,0.346751842870818,35,20,0.000649256935005913,0.0106684719093017
"89","X1CMET2.PWY","log10.Final_reads","log10.Final_reads",0.433960985797844,0.112935231106669,35,35,0.000665902641500822,0.0106988357734465
"90","PWY.6386","log10.Final_reads","log10.Final_reads",0.405016155037787,0.104431047725835,35,35,0.000665376336176172,0.0106988357734465
"91","COA.PWY.1","log10.Final_reads","log10.Final_reads",0.410358247868555,0.10640985759693,35,35,0.000702835587553064,0.0110467419521927
"92","UDPNAGSYN.PWY","log10.Final_reads","log10.Final_reads",0.404014779461329,0.105577247532581,35,35,0.000701103807269972,0.0110467419521927
"93","PWY.7323","molysis","molysis",1.48803565678079,0.381684770738339,35,21,0.000730073934980748,0.0113514721503458
"94","PWY0.1586","qiaamp","qiaamp",1.03344087223078,0.261965468192635,35,26,0.000763646813037853,0.0117471626771568
"95","PWY.6545","lypma","lypma",-0.438528804910981,0.111878973660854,35,33,0.000807459743190305,0.0122903872489809
"96","PWY.5686","log10.Final_reads","log10.Final_reads",0.282334652537067,0.0746009747670447,35,35,0.000843293558640034,0.0127021092270155
"97","PWY.3841","log10.Final_reads","log10.Final_reads",0.433954009520313,0.115683668192518,35,35,0.000860284462665021,0.0128244467320992
"98","PWY.5100","lypma","lypma",1.02257413884426,0.266956445738108,35,32,0.0009309443896313,0.0136445278322676
"99","PWY.6969","molysis","molysis",1.18166512962011,0.30205928571355,35,27,0.000934168917976825,0.0136445278322676
"100","PWY.7228","log10.Final_reads","log10.Final_reads",0.230229380400582,0.0611246957908258,35,35,0.00101063573572554,0.0146137927385913
"101","PWY.7219","log10.Final_reads","log10.Final_reads",0.399325320432885,0.10841956214497,35,35,0.00103487913882652,0.0146709336739525
"102","PWY0.781","molysis","molysis",1.25862776975746,0.329792058655066,35,21,0.00103057909376235,0.0146709336739525
"103","PWY.241","molysis","molysis",1.3077596596566,0.344954209857134,35,24,0.001057653677121,0.0148482254089026
"104","PWY0.166","log10.Final_reads","log10.Final_reads",0.281282643649687,0.0763893771691536,35,35,0.00107801360482585,0.0149885353132517
"105","PWY.7204","molysis","molysis",1.39029340912002,0.38234420804465,35,20,0.00110415503462434,0.0152057921911123
"106","PWY.5870","qiaamp","qiaamp",0.547966931627634,0.150405509145213,35,4,0.0011201827770856,0.0152809839213753
"107","NAGLIPASYN.PWY","host_zero","host_zero",1.37628908456488,0.378483306954414,35,20,0.00122424053289944,0.0164901760617431
"108","PWY.5913","host_zero","host_zero",1.13862262495541,0.308537200614343,35,25,0.00123163140710114,0.0164901760617431
"109","TYRFUMCAT.PWY","host_zero","host_zero",1.69287937989061,0.47328322785579,35,20,0.00129001916229624,0.017113465217251
"110","METSYN.PWY","host_zero","host_zero",1.34861907201677,0.372930569547235,35,24,0.00142105948820375,0.0182250313316002
"111","P105.PWY","molysis","molysis",0.955825900085159,0.25816830560632,35,28,0.00143088313670596,0.0182250313316002
"112","P4.PWY","molysis","molysis",1.18611155140274,0.322020071507578,35,21,0.00142599766757327,0.0182250313316002
"113","PWY.5104","lypma","lypma",1.49880098348946,0.407903931904514,35,30,0.00149984697680527,0.0182250313316002
"114","PWY.5690","molysis","molysis",1.30486579802036,0.362246435067541,35,28,0.00149142779973581,0.0182250313316002
"115","PWY.5855","host_zero","host_zero",1.3734720158072,0.390179725425712,35,20,0.00149612009239281,0.0182250313316002
"116","PWY.5856","host_zero","host_zero",1.3734720158072,0.390179725425712,35,20,0.00149612009239281,0.0182250313316002
"117","PWY.5857","host_zero","host_zero",1.3734720158072,0.390179725425712,35,20,0.00149612009239281,0.0182250313316002
"118","PWY.6385","log10.Final_reads","log10.Final_reads",0.240852725218388,0.0674218657256462,35,35,0.0014428089684907,0.0182250313316002
"119","PWY.6708","host_zero","host_zero",1.3734720158072,0.390179725425712,35,20,0.00149612009239281,0.0182250313316002
"120","PWY.5083","host_zero","host_zero",1.17430241948214,0.333177284247625,35,28,0.00158646450174277,0.0191168972460003
"121","FAO.PWY","qiaamp","qiaamp",0.980935800773661,0.27435193421495,35,26,0.00161708357727847,0.019324816964832
"122","MET.SAM.PWY","host_zero","host_zero",1.32313548504395,0.371049898329479,35,24,0.00164470780728959,0.0194938318798422
"123","PWY.5173","lypma","lypma",1.40736321585597,0.394081062695108,35,29,0.0016746717415894,0.019687604376734
"124","PWY.5136","qiaamp","qiaamp",0.973282282036599,0.276152401327318,35,26,0.001824479320378,0.0212757830424725
"125","METSYN.PWY","molysis","molysis",1.19455771817155,0.322565958936,35,24,0.00185059084864596,0.0214076349371365
"126","PWY.7228","lypma","lypma",-0.149004851883014,0.0418315083812014,35,35,0.00188572187115223,0.0216409033784613
"127","PWY.6147","lypma","lypma",-0.271349840191712,0.078025564793674,35,35,0.00194338828091287,0.0220275246398475
"128","PWY.6608","host_zero","host_zero",1.12201436710734,0.319985703101734,35,25,0.00194987769979287,0.0220275246398475
"129","PPGPPMET.PWY","qiaamp","qiaamp",0.977632344298811,0.287486283744988,35,25,0.00203924987216122,0.022773133844756
"130","PWY.1042","lypma","lypma",-0.631016377754573,0.179625728125969,35,32,0.00204737717829757,0.022773133844756
"131","PWY.5973","lypma","lypma",1.40670300439865,0.407653633186424,35,31,0.00210756105569899,0.0232636128743568
"132","PWY.5676","molysis","molysis",1.36767619975617,0.392191509406429,35,22,0.00216587907928758,0.0237262208231049
"133","MET.SAM.PWY","molysis","molysis",1.1555541017159,0.319858700479809,35,24,0.00227969757303721,0.0247852833880587
"134","GLYCOGENSYNTH.PWY","lypma","lypma",0.898916840419029,0.262196877589889,35,31,0.00233258880870619,0.0251710702790236
"135","GLYCOGENSYNTH.PWY","molysis","molysis",0.839963081833909,0.244872848420715,35,31,0.00241554415997218,0.0258731618912576
"136","PWY.7323","host_zero","host_zero",1.43829538951208,0.430485546051531,35,21,0.00244337967320093,0.0259788750547687
"137","HOMOSER.METSYN.PWY","host_zero","host_zero",1.31304877714408,0.38722810280882,35,24,0.00253609231103766,0.0267678064362078
"138","PWYG.321","molysis","molysis",1.14918505858399,0.33453589393453,35,28,0.0025957682220934,0.0271991365880222
"139","GLUCONEO.PWY","molysis","molysis",1.04630582508003,0.306154812980685,35,22,0.00267541762940202,0.0278320423893188
"140","PWY.5747","host_zero","host_zero",0.885117161577847,0.261255234545536,35,26,0.00272324298338196,0.0281272096712166
"141","FAO.PWY","log10.Final_reads","log10.Final_reads",-1.07892529783375,0.327918934274672,35,26,0.00283755527399954,0.0283195736460732
"142","HOMOSER.METSYN.PWY","molysis","molysis",1.16583416155268,0.33310406891042,35,24,0.00287702935874752,0.0283195736460732
"143","PWY.5136","log10.Final_reads","log10.Final_reads",-1.08071562843803,0.329298383389747,35,26,0.00287896080634354,0.0283195736460732
"144","PWY.5989","molysis","molysis",1.34312868412608,0.397928719534931,35,30,0.00276858228284241,0.0283195736460732
"145","PWY.6519","benzonase","benzonase",1.18067219850981,0.350351358123186,35,24,0.00287179333277139,0.0283195736460732
"146","PWY.6606","molysis","molysis",1.19341692426127,0.351803419207118,35,24,0.00286993332635538,0.0283195736460732
"147","PWY0.1479","benzonase","benzonase",0.805622116158309,0.237032813414951,35,24,0.00283777560880497,0.0283195736460732
"148","PWY.6151","log10.Final_reads","log10.Final_reads",0.460503113834893,0.140661529397207,35,35,0.00298579153191316,0.0287830303676429
"149","PWY.6282","molysis","molysis",1.324733279171,0.395969243596219,35,30,0.00295861527641245,0.0287830303676429
"150","PWY.7663","log10.Final_reads","log10.Final_reads",-0.760914049332994,0.23382470215104,35,34,0.00296861188677807,0.0287830303676429
"151","FASYN.ELONG.PWY","molysis","molysis",1.26842687114815,0.380108003124188,35,30,0.00300571943528041,0.0287832470424866
"152","NAGLIPASYN.PWY","molysis","molysis",1.13865488587052,0.33344047722388,35,20,0.00312012857076412,0.0296822757455587
"153","PWY.7357","log10.Final_reads","log10.Final_reads",0.374509886762838,0.115505191761835,35,35,0.003265684663829,0.0308639217248153
"154","PWY66.389","molysis","molysis",0.859149592209406,0.257769751344792,35,32,0.0032914347912368,0.0309052903125221
"155","PWY0.1479","qiaamp","qiaamp",0.985990398336372,0.300419366984065,35,24,0.00336250593232482,0.0313689263105915
"156","PWY.7664","molysis","molysis",1.32044151337938,0.40218883570955,35,30,0.00343598544021444,0.0318489419650647
"157","COLANSYN.PWY","molysis","molysis",1.04115201526947,0.314255635001601,35,22,0.00351875460158672,0.0324084022541044
"158","PWY.6609","log10.Final_reads","log10.Final_reads",0.516320234246371,0.162158113387528,35,35,0.00372144038557396,0.0340582455540503
"159","TYRFUMCAT.PWY","lypma","lypma",1.38680586178307,0.440883741719344,35,20,0.00390698751503789,0.0355314713631748
"160","PWY.6126","lypma","lypma",-0.781256086926515,0.244956555592176,35,32,0.00394309020179579,0.0356356776987295
"161","PWY.6125","lypma","lypma",-0.163416012904294,0.0505267257121732,35,35,0.00400258546698081,0.0359486868649333
"162","PWY.7282","host_zero","host_zero",0.952644526451698,0.304772046598326,35,22,0.00410583813611023,0.0366484070667617
"163","PWY.5675","molysis","molysis",1.30441151495022,0.410840502851346,35,29,0.00420458565089298,0.0369451346763646
"164","PWY.7220","lypma","lypma",-0.227043554447402,0.0709345075789777,35,35,0.00421573113526981,0.0369451346763646
"165","PWY.7222","lypma","lypma",-0.227043554447402,0.0709345075789777,35,35,0.00421573113526981,0.0369451346763646
"166","PWY0.862","molysis","molysis",1.35026947812458,0.422886796920976,35,30,0.00426064626724867,0.0371138223038649
"167","PWY.7282","qiaamp","qiaamp",1.01604368856675,0.327089230826483,35,22,0.00431097538639422,0.0373273677169224
"168","GLYCOLYSIS.E.D","molysis","molysis",0.996231506400448,0.309410651068685,35,23,0.00446905044958234,0.0384657556553337
"169","PWY.1269","qiaamp","qiaamp",1.07706821722905,0.344318064015719,35,23,0.00467556170701658,0.0400051019428756
"170","PWY.7229","lypma","lypma",-0.791886764396366,0.254122778822888,35,32,0.00472645480984668,0.0402026685590488
"171","PWY.5189","lypma","lypma",-0.528881431934923,0.167902770627064,35,33,0.00478791891394365,0.040487314324927
"172","CALVIN.PWY","lypma","lypma",0.767089257821721,0.241389124321447,35,33,0.0048471883766959,0.040609774932647
"173","FERMENTATION.PWY","molysis","molysis",1.257183424751,0.39699483547699,35,23,0.00485856920010231,0.040609774932647
"174","PWY0.1586","benzonase","benzonase",0.642562497126241,0.204283406286008,35,26,0.00509875713335634,0.0423724299703062
"175","GLYCOGENSYNTH.PWY","host_zero","host_zero",0.896833299331363,0.291606119805051,35,31,0.00516242872419857,0.042656411058235
"176","ASPASN.PWY","molysis","molysis",0.718487136299447,0.230780896238145,35,28,0.00522019322782238,0.0427964683192334
"177","PWY.5676","host_zero","host_zero",1.39111847855118,0.455550411352593,35,22,0.00523857184820491,0.0427964683192334
"178","FERMENTATION.PWY","lypma","lypma",1.31402223015222,0.423594969369027,35,23,0.00533566162964563,0.0433447568340876
"179","PYRIDOXSYN.PWY","host_zero","host_zero",1.08374598823548,0.359090248225283,35,22,0.00537204218715771,0.0433964972213969
"180","PWY.4321","qiaamp","qiaamp",0.321266491546392,0.107402087010883,35,6,0.00574025933354738,0.0451684962804505
"181","PWY.5083","log10.Final_reads","log10.Final_reads",-1.21500890174308,0.405366530960682,35,28,0.00575247076491134,0.0451684962804505
"182","PWY.5913","qiaamp","qiaamp",1.00449656894202,0.32830156625442,35,25,0.00577881868041725,0.0451684962804505
"183","PWY.7197","lypma","lypma",-0.211568743546322,0.0688875665334428,35,35,0.0056881077043286,0.0451684962804505
"184","PWY0.781","host_zero","host_zero",1.16921002682919,0.385961079715673,35,21,0.00567861981043643,0.0451684962804505
"185","PWY0.845","host_zero","host_zero",1.03717670271462,0.345902491292443,35,22,0.00563876231301861,0.0451684962804505
"186","PWY.241","host_zero","host_zero",1.23127941036639,0.408051708233404,35,24,0.00592173166433609,0.0460366881001613
"187","PWY.6608","qiaamp","qiaamp",1.03577289032231,0.340514738813312,35,25,0.0060794758334185,0.0470102783696425
"188","GLUDEG.I.PWY","qiaamp","qiaamp",0.337677883921443,0.114569691305155,35,6,0.00639603557927232,0.0491950396150414
"189","UNMAPPED","molysis","molysis",-0.233962157420217,0.0782228381754959,35,35,0.00654914015802175,0.0499490757634669
"190","PWY.5676","lypma","lypma",1.24314048755691,0.416204681475929,35,22,0.00660910988852717,0.0499490757634669
"191","PWY.6859","lypma","lypma",-0.528771420206567,0.17568922091465,35,33,0.00662709904679394,0.0499490757634669
"192","PWY.841","lypma","lypma",-0.726307594993667,0.242678505884898,35,28,0.00663224242502465,0.0499490757634669
"193","PWY.5690","host_zero","host_zero",1.23570959321457,0.420816558049296,35,28,0.0068228616517811,0.0511184349661941
"194","PWY.5747","qiaamp","qiaamp",0.833298610054127,0.277351243099028,35,26,0.00686002602518379,0.0511319465588441
"195","PWY.5695","molysis","molysis",0.742146619632732,0.247199863590083,35,32,0.00705736288988032,0.0523055612865556
"196","PWY0.1479","log10.Final_reads","log10.Final_reads",-1.0308759642614,0.35417386552868,35,24,0.00708982711767973,0.0523055612865556
"197","FASYN.ELONG.PWY","host_zero","host_zero",1.31297884035277,0.448051165680385,35,30,0.00715829809204182,0.0525426347263577
"198","PWY.5022","lypma","lypma",-1.30690678706685,0.443961423167018,35,23,0.0072068484970554,0.0525651057107931
"199","PWY.6595","molysis","molysis",1.15372383091429,0.384768690189498,35,23,0.00723406364899572,0.0525651057107931
"200","PWY.5675","host_zero","host_zero",1.3861934240235,0.476771102828947,35,29,0.0073109599665061,0.0528582405578391
"201","PWY.6282","host_zero","host_zero",1.35822962814351,0.466059735426876,35,30,0.00743154766090414,0.053462775709788
"202","P4.PWY","host_zero","host_zero",1.09828853049774,0.377502087739113,35,21,0.00760101461883992,0.0538777800923653
"203","PPGPPMET.PWY","log10.Final_reads","log10.Final_reads",-0.870526629343372,0.30226756643044,35,25,0.00754234175864824,0.0538777800923653
"204","PWY.5989","host_zero","host_zero",1.36245156388695,0.468836031333245,35,30,0.00760036304831272,0.0538777800923653
"205","PWY.6595","lypma","lypma",1.21153266948433,0.411280397975533,35,23,0.00779135589490996,0.0549575640197063
"206","GLYOXYLATE.BYPASS","host_zero","host_zero",0.746659389395177,0.255520391409304,35,28,0.00795585544078495,0.0558454707154128
"207","MET.SAM.PWY","log10.Final_reads","log10.Final_reads",-1.2965179503037,0.451658568327506,35,24,0.00805593932032092,0.0562748224984737
"208","METSYN.PWY","log10.Final_reads","log10.Final_reads",-1.29901271643159,0.4508511633928,35,24,0.00811118887936447,0.0563883611517357
"209","PWY.6471","molysis","molysis",0.799685590135589,0.27259719773307,35,19,0.00827484138927738,0.0572508165018904
"210","PWY.7664","host_zero","host_zero",1.35845058059427,0.473822039816962,35,30,0.00832955893164181,0.057354962929305
"211","PWY.5028","molysis","molysis",0.533455835160588,0.183567955086341,35,34,0.00858454106083118,0.0588305515353644
"212","NAD.BIOSYNTHESIS.II","qiaamp","qiaamp",0.664115047275162,0.234290255886034,35,6,0.00865785134998841,0.0590530804343549
"213","HISDEG.PWY","benzonase","benzonase",0.174305155561591,0.0599582454840097,35,35,0.00882504126377072,0.0599108435089787
"214","PWY.6703","molysis","molysis",0.917816138935509,0.31761029416211,35,31,0.00889706833009146,0.0601175738565993
"215","COLANSYN.PWY","lypma","lypma",0.964919658875782,0.335598832891712,35,22,0.00905627592389929,0.0606267360461036
"216","PWY.6318","benzonase","benzonase",0.766798605378758,0.269777062121643,35,25,0.00903598443729884,0.0606267360461036
"217","PENTOSE.P.PWY","lypma","lypma",-0.484956994733663,0.16976269153123,35,33,0.00922464177604938,0.0611873027897587
"218","TCA.GLYOX.BYPASS","host_zero","host_zero",0.692878632868097,0.242127118428814,35,28,0.00919129855857478,0.0611873027897587
"219","PWY.4981","host_zero","host_zero",0.431234783015265,0.151713705697275,35,35,0.00927964121316901,0.0612710556814721
"220","PWY0.781","lypma","lypma",0.991290781097221,0.350946281098881,35,21,0.00982465124660941,0.0642893213416588
"221","PWY0.862","host_zero","host_zero",1.39471986136196,0.498544713250789,35,30,0.00982568465871825,0.0642893213416588
"222","GLYCOLYSIS.TCA.GLYOX.BYPASS","molysis","molysis",0.867936628545719,0.303035013050225,35,24,0.0099202748837497,0.0643729227094076
"223","PWY.5973","molysis","molysis",1.07899168022192,0.383133512141699,35,31,0.0099274977622392,0.0643729227094076
"224","HOMOSER.METSYN.PWY","log10.Final_reads","log10.Final_reads",-1.30937166693451,0.473291450696111,35,24,0.0101625706576579,0.0656030230847026
"225","PWY.6125","log10.Final_reads","log10.Final_reads",0.204205306979,0.0733322855739515,35,35,0.010359811949954,0.0665790581317044
"226","PWY.6318","qiaamp","qiaamp",0.928038842537327,0.336569292483172,35,25,0.0104567180028766,0.0669044877529183
"227","NAGLIPASYN.PWY","log10.Final_reads","log10.Final_reads",-1.26791793821877,0.438024052692094,35,20,0.0107131793549082,0.0680999507478367
"228","PWY.7388","host_zero","host_zero",0.944558747202464,0.339110030819774,35,32,0.0107377515701983,0.0680999507478367
"229","PWY0.1261","molysis","molysis",0.92656385417535,0.332011721279469,35,16,0.0112040627876854,0.0707470514890527
