"","value","Estimate","Std. Error","df","t value","Pr(>|t|)","feature","metadata","qval","p_bh"
"186","benzonase",1.52551718039967,0.608679790794095,73.6797020947255,2.5062721047621,0.0144078910166642,"Streptococcus","benzonase",0.0833151958789714,0.0833151958789714
"187","host_zero",1.89692306921845,0.608679790794095,73.6797020918819,3.11645482223697,0.00260930294401727,"Streptococcus","host_zero",0.0208222374932578,0.0208222374932578
"188","molysis",1.7551809433471,0.608215035410979,73.5379587422597,2.88579012546294,0.00512131009714638,"Streptococcus","molysis",0.0358491706800247,0.0358491706800247
"189","qiaamp",1.65633063939418,0.606764082946503,73.1522997403921,2.72977700220963,0.00793467992957527,"Streptococcus","qiaamp",0.0510635047080731,0.0510635047080731
"190","Nasal",-0.101165887511202,0.224611454590509,19.6683585379314,-0.450403955112788,0.657344673270674,"Neisseria","sample_type",0.911292249650538,0.911292249650538
"191","Sputum",-0.0131497080541135,0.238423453962303,14.3041476398092,-0.0551527454014344,0.956779729163097,"Neisseria","sample_type",0.997270903740972,0.997270903740972
"192","lypma",-0.080692767495938,0.281057890766398,75.1694063532488,-0.287103725413659,0.774822844867476,"Neisseria","lypma",0.975250205369473,0.975250205369473
"193","benzonase",0.270020501011939,0.281222243306029,75.7843939574006,0.960167651881292,0.340024301781833,"Neisseria","benzonase",0.585741846957795,0.585741846957795
"194","host_zero",0.0936818049747459,0.281222243306029,75.7843939592648,0.333123738269879,0.739960734261414,"Neisseria","host_zero",0.959184119564925,0.959184119564925
"195","molysis",-0.172171626240233,0.281179510415942,75.6202612984719,-0.612319247535299,0.542163451624204,"Neisseria","molysis",0.813928665942537,0.813928665942538
"196","qiaamp",-0.246879319847399,0.281021356665211,75.0466755833006,-0.878507323347363,0.382472566114073,"Neisseria","qiaamp",0.633222215267698,0.633222215267698
"197","Nasal",-0.133746425993955,0.112419251329849,18.5891595151976,-1.1897110540394,0.249133972969888,"F0422","sample_type",0.502042703105985,0.502042703105985
"198","Sputum",-0.762497476234672,0.124805852878203,15.9933265661592,-6.10946889629278,1.51001625980107e-05,"F0422","sample_type",0.000710746210672641,0.000710746210672641
"199","lypma",0.0150716417641892,0.0978882909932124,73.2261793095838,0.153967768884986,0.87805869882721,"F0422","lypma",0.983888428601341,0.983888428601342
"200","benzonase",-0.221303739591078,0.0981265784009575,73.751800413154,-2.25528845698464,0.0270822845468607,"F0422","benzonase",0.125399767440571,0.125399767440571
"201","host_zero",-0.40674594269259,0.0981265784009575,73.7518004107562,-4.14511490485865,8.96513414740178e-05,"F0422","host_zero",0.00155525588035361,0.00155525588035361
"202","molysis",-0.439723188808571,0.0980601945697604,73.5979521505528,-4.48421697242044,2.64205075869342e-05,"F0422","molysis",0.000756521414073737,0.000756521414073737
"203","qiaamp",-0.150801231626803,0.0978495295263224,73.1715833580034,-1.54115438629918,0.127593027287239,"F0422","qiaamp",0.316208806755331,0.316208806755331
"204","Nasal",3.64819720668184,1.37918204239836,16.1873495712523,2.64518902837346,0.017516521083543,"Cutibacterium","sample_type",0.093187892164449,0.093187892164449
"205","Sputum",-0.664468984878327,1.58539050406288,15.8965084689293,-0.419120073682473,0.680737036833406,"Cutibacterium","sample_type",0.920725687106878,0.920725687106878
"206","lypma",-0.358094065733737,0.410727981490396,68.648482824764,-0.871852130537423,0.386328124712066,"Cutibacterium","lypma",0.636035178516975,0.636035178516975
"207","benzonase",-1.2820490205495,0.412714181850489,68.7590172658559,-3.10638470139594,0.00275176376346459,"Cutibacterium","benzonase",0.0214980094066748,0.0214980094066748
"208","host_zero",-0.0454386216108082,0.412714181850489,68.7590172650426,-0.110097068647059,0.91265310521798,"Cutibacterium","host_zero",0.992022601972215,0.992022601972215
"209","molysis",-0.854053698991633,0.412143541832816,68.7266218472652,-2.07222390333627,0.0419985972788304,"Cutibacterium","molysis",0.154602515287387,0.154602515287387
"210","qiaamp",0.0181928845899836,0.410493479637752,68.6428419995893,0.0443195458452551,0.964778368030114,"Cutibacterium","qiaamp",0.997270903740972,0.997270903740972
"211","Nasal",-0.420424643153024,0.193355861362937,85.999999998802,-2.17435685781394,0.0324249727765095,"Veillonella","sample_type",0.133376949874508,0.133376949874508
"212","Sputum",-0.669227570001485,0.200908372393571,85.9999999988176,-3.33100886751746,0.00127655144719912,"Veillonella","sample_type",0.0121272387483917,0.0121272387483917
"213","lypma",-0.0673119926896096,0.268357713751145,85.9999999989341,-0.250829356640107,0.802544353387659,"Veillonella","lypma",0.975596495701065,0.975596495701065
"214","benzonase",0.0478139620318577,0.268357713751145,85.9999999989341,0.178172489858804,0.859006545143467,"Veillonella","benzonase",0.983888428601341,0.983888428601342
"215","host_zero",-0.118442839879964,0.268357713751145,85.9999999989341,-0.44136178619333,0.660058797365928,"Veillonella","host_zero",0.911292249650538,0.911292249650538
"216","molysis",0.334752438558541,0.268357713751145,85.9999999989341,1.24741127757917,0.215632938173673,"Veillonella","molysis",0.460093809258266,0.460093809258266
"217","qiaamp",-0.322627089205364,0.268357713751145,85.9999999989341,-1.20222774555511,0.232575143597889,"Veillonella","qiaamp",0.479182946904811,0.47918294690481
"218","Nasal",-0.105167112588763,0.217722781403524,18.421322488344,-0.483032193098104,0.634763726530112,"Eubacterium","sample_type",0.901319312759839,0.901319312759839
"219","Sputum",-0.188572369195009,0.240331866901,15.5013890025992,-0.784633230817819,0.444494916957664,"Eubacterium","sample_type",0.709392735003983,0.709392735003983
"220","lypma",-0.0407546362215302,0.202492463547923,73.3414220753493,-0.201264953309657,0.841048556258706,"Eubacterium","lypma",0.983888428601341,0.983888428601342
"221","benzonase",-0.248007833721689,0.202924930352602,73.9040839591238,-1.22216542487289,0.225528802760377,"Eubacterium","benzonase",0.477717583055213,0.477717583055213
"222","host_zero",0.0354801539061087,0.202924930352602,73.9040839603558,0.174843740709722,0.861680538465652,"Eubacterium","host_zero",0.983888428601341,0.983888428601342
"223","molysis",0.0626038474897212,0.202805341040251,73.7405209181651,0.308689343035084,0.758428268899055,"Eubacterium","molysis",0.963688446150608,0.963688446150608
"224","qiaamp",-0.0458131597574425,0.202418823239339,73.2769300778108,-0.226328554945077,0.821576038770552,"Eubacterium","qiaamp",0.981463591225899,0.981463591225899
"225","Nasal",-0.0833555330154735,0.349672534520248,18.4005133121985,-0.23838169940867,0.814219631750513,"Porphyromonas","sample_type",0.975596495701065,0.975596495701065
"226","Sputum",0.0831432283905956,0.390274134001926,16.149202900919,0.213038019040702,0.833963378586086,"Porphyromonas","sample_type",0.983888428601341,0.983888428601342
"227","lypma",-0.0676240631343798,0.283625558836983,72.8305653117559,-0.238427253917717,0.812219307675773,"Porphyromonas","lypma",0.975596495701065,0.975596495701065
"228","benzonase",0.127895355943716,0.28440070409339,73.3235597764688,0.449701263403759,0.654252478805809,"Porphyromonas","benzonase",0.911292249650538,0.911292249650538
"229","host_zero",0.422296198902478,0.28440070409339,73.3235597778079,1.48486340864967,0.141866652538945,"Porphyromonas","host_zero",0.340813328878184,0.340813328878184
"230","molysis",-0.0305971254892623,0.284183368681464,73.1785337413127,-0.107666840713532,0.914554623321799,"Porphyromonas","molysis",0.992022601972215,0.992022601972215
"231","qiaamp",-0.179119847426716,0.283504931271352,72.7840727362182,-0.631805050527585,0.52949378051767,"Porphyromonas","qiaamp",0.803246008112333,0.803246008112333
"232","Nasal",-0.00974480875025757,0.466080820029506,17.8506885196744,-0.0209079806151231,0.983550996775104,"Actinomyces","sample_type",0.999321164630346,0.999321164630346
"233","Sputum",3.0322958126349,0.518371653352337,15.4413062849292,5.84965592355385,2.84406546644262e-05,"Actinomyces","sample_type",0.000756521414073737,0.000756521414073737
"234","lypma",-0.0396742808316752,0.396644936273892,72.5715025918763,-0.100024674976007,0.920600543010903,"Actinomyces","lypma",0.995446115613415,0.995446115613415
"235","benzonase",0.680907982291591,0.397649782689108,73.104181966692,1.71233082962336,0.0910747838440111,"Actinomyces","benzonase",0.259563133955432,0.259563133955432
"236","host_zero",0.895406833799467,0.397649782689108,73.1041819675569,2.25174732334638,0.0273428064344103,"Actinomyces","host_zero",0.125399767440571,0.125399767440571
"237","molysis",0.895562040312118,0.39736921933155,72.9479440525998,2.2537277593333,0.0272183443631213,"Actinomyces","molysis",0.125399767440571,0.125399767440571
"238","qiaamp",0.979087428899755,0.396483890471813,72.517947448269,2.46942549856099,0.015887946986031,"Actinomyces","qiaamp",0.0905612978203769,0.090561297820377
"239","Nasal",-0.117725420091914,0.337588125615707,17.8725585631645,-0.348725002922427,0.731370156785818,"Lactobacillus","sample_type",0.956776041172266,0.956776041172266
"240","Sputum",-0.284428469643942,0.383750853607878,16.8131690435421,-0.741180031183918,0.468810914557934,"Lactobacillus","sample_type",0.736439192553605,0.736439192553606
"241","lypma",0.276273704715678,0.18704345875373,71.2564566346207,1.47705622295743,0.14406676973118,"Lactobacillus","lypma",0.340813328878184,0.340813328878184
"242","benzonase",-0.25141398706773,0.187780109087732,71.5586871156282,-1.33887443291593,0.184849409391009,"Lactobacillus","benzonase",0.412038627636942,0.412038627636942
"243","host_zero",-0.202797325924059,0.187780109087732,71.5586871096497,-1.07997235122124,0.283781071150948,"Lactobacillus","host_zero",0.534454159971218,0.534454159971218
"244","molysis",-0.183141721494003,0.187569873893186,71.4693487010392,-0.976391984985262,0.332163665194359,"Lactobacillus","molysis",0.578748045469648,0.578748045469648
"245","qiaamp",0.0324135550608588,0.186946299203459,71.2367242625622,0.173384309820342,0.862841090189712,"Lactobacillus","qiaamp",0.983888428601341,0.983888428601342
"246","Nasal",-0.121670043097281,0.169250530248472,18.9783602018631,-0.718875402745625,0.480975997970826,"Cardiobacterium","sample_type",0.749646184337342,0.749646184337342
"247","Sputum",-0.607069313918796,0.186706582011505,15.9523027083573,-3.25146177161225,0.00502153924200613,"Cardiobacterium","sample_type",0.0357784670992936,0.0357784670992936
"248","lypma",0.00091565998532339,0.158487360942113,73.7713471369732,0.00577749531495975,0.995405846507918,"Cardiobacterium","lypma",0.999321164630346,0.999321164630346
"249","benzonase",-0.214952826371805,0.158820773268473,74.3219907255648,-1.35343017130666,0.180020337142814,"Cardiobacterium","benzonase",0.405808556610072,0.405808556610072
"250","host_zero",-0.142643209034191,0.158820773268473,74.3219907279166,-0.898139494592845,0.37201161649372,"Cardiobacterium","host_zero",0.621057050129683,0.621057050129683
"251","molysis",-0.287332289943236,0.158728654607098,74.1620885264008,-1.8102105801531,0.0743140365623499,"Cardiobacterium","molysis",0.228086927602905,0.228086927602905
"252","qiaamp",-0.253421981810012,0.158430303361258,73.7075365174712,-1.59958023454737,0.113969774743632,"Cardiobacterium","qiaamp",0.295285325472136,0.295285325472136
"253","Nasal",-0.0922634448852926,0.363588832499732,18.2963061404926,-0.253757642254759,0.80251249963423,"Bifidobacterium","sample_type",0.975596495701065,0.975596495701065
"254","Sputum",0.188435988314938,0.411294204340269,16.8991308886702,0.458153765179348,0.652678460982691,"Bifidobacterium","sample_type",0.911292249650538,0.911292249650538
"255","lypma",-0.118186021156922,0.230359726633137,71.9620757336396,-0.513049841151881,0.609487908835745,"Bifidobacterium","lypma",0.874768617357778,0.874768617357778
"256","benzonase",0.0173519610141647,0.2311861163131,72.324077385339,0.0750562416588401,0.940377184493697,"Bifidobacterium","benzonase",0.997270903740972,0.997270903740972
"257","host_zero",0.0595156718336902,0.2311861163131,72.324077384637,0.257436185108482,0.797573114595581,"Bifidobacterium","host_zero",0.975596495701065,0.975596495701065
"258","molysis",0.135778002555046,0.230951208133499,72.2169924333325,0.5879077388353,0.558428223026065,"Bifidobacterium","molysis",0.834505097331086,0.834505097331086
"259","qiaamp",0.057670000636453,0.230245588767321,71.935868303977,0.250471685234902,0.802936588342346,"Bifidobacterium","qiaamp",0.975596495701065,0.975596495701065
"260","Nasal",-0.130429166126447,0.122657429925218,18.3467242970055,-1.06336131619558,0.301414647254178,"Selenomonas","sample_type",0.548214754902037,0.548214754902037
"261","Sputum",-0.759164526583778,0.136683610849515,16.0038729470613,-5.55417377303265,4.35527052711049e-05,"Selenomonas","sample_type",0.00108609558769818,0.00108609558769818
"262","lypma",0.0207729316404515,0.101718161995434,72.8674119565092,0.204220477768602,0.83875052651806,"Selenomonas","lypma",0.983888428601341,0.983888428601342
"263","benzonase",-0.207754537426233,0.101986929289244,73.3736024578887,-2.03707022923519,0.0452507083427217,"Selenomonas","benzonase",0.161205648470946,0.161205648470946
"264","host_zero",-0.393196740527745,0.101986929289244,73.3736024559694,-3.85536404780464,0.00024572376607228,"Selenomonas","host_zero",0.00297102371705575,0.00297102371705575
"265","molysis",-0.319763469207442,0.101911711463148,73.2248887146442,-3.13765184213467,0.00245373334242066,"Selenomonas","molysis",0.0199804000739968,0.0199804000739968
"266","qiaamp",-0.231329654612752,0.101675776575836,72.8182672973849,-2.27516978382961,0.0258403625984676,"Selenomonas","qiaamp",0.122741722342721,0.122741722342721
"267","Nasal",-0.129893169398505,0.123955770842116,18.4290715819985,-1.04789933147971,0.308234449111195,"Parvimonas","sample_type",0.549042612479317,0.549042612479317
"268","Sputum",-0.750259759088747,0.137808913662789,15.936214797629,-5.44420342014008,5.48152085794736e-05,"Parvimonas","sample_type",0.00128654518960059,0.00128654518960059
"269","lypma",0.0188708807796888,0.106021640129413,73.0412083960293,0.177990839951678,0.859222892217242,"Parvimonas","lypma",0.983888428601341,0.983888428601342
"270","benzonase",-0.208371995159415,0.106287944886344,73.5616830436702,-1.96044805817096,0.0537305043434934,"Parvimonas","benzonase",0.181681959602151,0.181681959602151
"271","host_zero",-0.393814198260926,0.106287944886344,73.5616830444452,-3.70516335302222,0.000406266976340645,"Parvimonas","host_zero",0.00450279232110881,0.00450279232110881
"272","molysis",-0.303277289942507,0.106213625345067,73.409110287988,-2.85535202246622,0.00558601142096627,"Parvimonas","molysis",0.0384279061545783,0.0384279061545783
"273","qiaamp",-0.233169625767047,0.105978822103821,72.9884984904075,-2.20015302244654,0.0309615862101975,"Parvimonas","qiaamp",0.131338786213658,0.131338786213658
"274","Nasal",-0.128404279390972,0.129450198236171,18.7247957389452,-0.99192029939351,0.333882317449501,"Limosilactobacillus","sample_type",0.579213237662395,0.579213237662395
"275","Sputum",-0.724135297961545,0.142754476907293,15.7100608317592,-5.07259256346691,0.000119533733576825,"Limosilactobacillus","sample_type",0.00180957182656733,0.00180957182656733
"276","lypma",0.0130355570784474,0.121637916519036,73.6020962757848,0.107166888841009,0.914948164225,"Limosilactobacillus","lypma",0.992022601972215,0.992022601972215
"277","benzonase",-0.210680841867154,0.121891823443287,74.1612083961594,-1.72842472871183,0.0880736916315291,"Limosilactobacillus","benzonase",0.256506590956059,0.256506590956059
"278","host_zero",-0.396123044968666,0.121891823443287,74.1612083972531,-3.24979177256274,0.00173745764943504,"Limosilactobacillus","host_zero",0.0147499064281826,0.0147499064281826
"279","molysis",-0.256195056859471,0.121821702491022,73.9989078896724,-2.10303297048695,0.0388632752150656,"Limosilactobacillus","molysis",0.150548027289429,0.150548027289429
"280","qiaamp",-0.239005098857016,0.121594353790975,73.5369574696426,-1.96559372541158,0.0531219146000054,"Limosilactobacillus","qiaamp",0.181159349789762,0.181159349789762
"281","Nasal",-0.11737626435595,0.224886662521682,18.8697991733701,-0.521935196333099,0.60778849095131,"Stomatobaculum","sample_type",0.874768617357778,0.874768617357778
"282","Sputum",-0.556936528510261,0.250288164619359,16.3982128675586,-2.2251812400209,0.040426186306214,"Stomatobaculum","sample_type",0.152452971725894,0.152452971725894
"283","lypma",8.24121108599247e-05,0.189678896253789,73.3206893865661,0.000434482235438874,0.999654513316023,"Stomatobaculum","lypma",0.999654513316023,0.999654513316023
"284","benzonase",0.104216831133866,0.190166633834272,73.8229943322733,0.548029005049802,0.585325347001992,"Stomatobaculum","benzonase",0.861788979534298,0.861788979534298
"285","host_zero",-0.202970523407395,0.190166633834272,73.8229943324492,-1.06732984285919,0.289300920181227,"Stomatobaculum","host_zero",0.534454159971218,0.534454159971218
"286","molysis",-0.435779213006146,0.190030339638952,73.6756130039655,-2.29320862044505,0.0246907470655363,"Stomatobaculum","molysis",0.118694073242759,0.118694073242759
"287","qiaamp",-0.258325510613918,0.18960116788927,73.2707826004111,-1.36246792933673,0.177223671393403,"Stomatobaculum","qiaamp",0.404069970776958,0.404069970776958
"288","Nasal",-0.108024724031793,0.329105986926182,18.2922996569286,-0.328236885146739,0.746460048498867,"Oribacterium","sample_type",0.959243578914324,0.959243578914324
"289","Sputum",0.0195784548406493,0.372194718840979,16.8793468612511,0.0526027206985015,0.958665986118824,"Oribacterium","sample_type",0.997270903740972,0.997270903740972
"290","lypma",-0.119765817117124,0.209749509136109,71.9754723295699,-0.570994504875843,0.569781952703252,"Oribacterium","lypma",0.845141260701106,0.845141260701106
"291","benzonase",-0.0533571439891296,0.210498353289002,72.3406013133994,-0.25348010165131,0.80061624412847,"Oribacterium","benzonase",0.975596495701065,0.975596495701065
"292","host_zero",-0.035577356073138,0.210498353289002,72.3406013148358,-0.169014890222406,0.866256636976378,"Oribacterium","host_zero",0.983888428601341,0.983888428601342
"293","molysis",-0.180485835849108,0.210285534449127,72.2325914071445,-0.858289355575105,0.393571833433151,"Oribacterium","molysis",0.640959843019703,0.640959843019703
"294","qiaamp",0.079322862242562,0.209645843247384,71.9489021805363,0.378366014865176,0.706272822866603,"Oribacterium","qiaamp",0.941309409419851,0.941309409419851
"295","Nasal",-0.119763138575065,0.187905082495487,19.0644549225006,-0.637359761559092,0.531471042961543,"Abiotrophia","sample_type",0.803246008112333,0.803246008112333
"296","Sputum",-0.554653112500552,0.208840088866229,16.487250622827,-2.65587471979976,0.016946102353279,"Abiotrophia","sample_type",0.093187892164449,0.093187892164449
"297","lypma",-0.011176872521274,0.161359610684221,73.5249881330799,-0.0692668535445779,0.944965250833995,"Abiotrophia","lypma",0.997270903740972,0.997270903740972
"298","benzonase",-0.223347484912077,0.161762148803936,74.031691244077,-1.38071536860447,0.171520815585358,"Abiotrophia","benzonase",0.393314973669873,0.393314973669873
"299","host_zero",-0.089977777291267,0.161762148803936,74.0316912429993,-0.556235052245285,0.579727591381582,"Abiotrophia","host_zero",0.856708551708338,0.856708551708339
"300","molysis",-0.260108187890992,0.161649852621228,73.8832292163185,-1.60908397795121,0.111862924406614,"Abiotrophia","molysis",0.294715111960162,0.294715111960162
"301","qiaamp",-0.265451928565916,0.161294722227563,73.4733717199419,-1.6457570644587,0.104085340546387,"Abiotrophia","qiaamp",0.28840313109728,0.28840313109728
"302","Nasal",-0.144518819031618,0.589310239307522,18.0166328835514,-0.245233850342456,0.809046976239344,"Stenotrophomonas","sample_type",0.975596495701065,0.975596495701065
"303","Sputum",0.611562913869451,0.670299854321811,16.9904264108909,0.912372141999363,0.374337584372776,"Stenotrophomonas","sample_type",0.622336234019741,0.622336234019741
"304","lypma",-0.166200405271368,0.320200249336745,71.3338481835329,-0.5190514548806,0.605331525423084,"Stenotrophomonas","lypma",0.874768617357778,0.874768617357778
"305","benzonase",-0.0402368488333559,0.321475791229685,71.6250262896527,-0.125162920291587,0.900745210605458,"Stenotrophomonas","benzonase",0.984728147356299,0.984728147356299
"306","host_zero",-0.515279960549768,0.321475791229685,71.6250262920166,-1.60285774110317,0.11336727216381,"Stenotrophomonas","host_zero",0.295285325472136,0.295285325472136
"307","molysis",-0.672789320897513,0.321111595325822,71.5389758346924,-2.09518849736601,0.0396950068230768,"Stenotrophomonas","molysis",0.152291420407766,0.152291420407766
"308","qiaamp",-0.479143227598128,0.320032989263517,71.315082821711,-1.49716824100155,0.138762565644161,"Stenotrophomonas","qiaamp",0.335553113284971,0.335553113284971
"309","Nasal",-0.102674467391969,0.237379288134323,18.5363865413549,-0.43253338654327,0.670344117448309,"Peptostreptococcus","sample_type",0.917946212205167,0.917946212205167
"310","Sputum",-0.245337195392363,0.262520015733734,15.7139285532586,-0.934546627641531,0.364161851248577,"Peptostreptococcus","sample_type",0.615680418000773,0.615680418000773
"311","lypma",-0.0415341915147556,0.216292115234512,73.3516838161922,-0.192028227518708,0.848250711771459,"Peptostreptococcus","lypma",0.983888428601341,0.983888428601342
"312","benzonase",-0.231735273419147,0.216774615139693,73.9013291053207,-1.0690148072449,0.288542389782276,"Peptostreptococcus","benzonase",0.534454159971218,0.534454159971218
"313","host_zero",0.108416053437078,0.216774615139693,73.9013291055938,0.500132607165342,0.61846775740412,"Peptostreptococcus","host_zero",0.88131655430087,0.88131655430087
"314","molysis",0.15269940821181,0.216640859106932,73.7411667157928,0.704850455455582,0.483123657740853,"Peptostreptococcus","molysis",0.750063577582103,0.750063577582103
"315","qiaamp",-0.2930466744313,0.216211156511965,73.2906409681367,-1.35537258649779,0.179461264860046,"Peptostreptococcus","qiaamp",0.405808556610072,0.405808556610072
"316","Nasal",-0.111296622964723,0.207229244345367,18.8940687734265,-0.537070061304845,0.59748784637927,"Arachnia","sample_type",0.873086466090775,0.873086466090775
"317","Sputum",-0.262507455952352,0.224723731049521,14.8760199731145,-1.16813411172185,0.261133666493457,"Arachnia","sample_type",0.520656929502856,0.520656929502856
"318","lypma",-0.0389772971585645,0.225999270013861,74.2513491895462,-0.172466473702211,0.863540052914868,"Arachnia","lypma",0.983888428601341,0.983888428601342
"319","benzonase",-0.255611737465883,0.226301713504055,74.8633732924698,-1.12951746369036,0.262285821629258,"Arachnia","benzonase",0.520656929502856,0.520656929502856
"320","host_zero",-0.169105996023733,0.226301713504055,74.8633732863842,-0.747259017200074,0.45724790103765,"Arachnia","host_zero",0.721114278711551,0.721114278711551
"321","molysis",0.0368781029460766,0.226220217786441,74.6908906177693,0.163018598898578,0.870944058191197,"Arachnia","molysis",0.983888428601341,0.983888428601342
"322","qiaamp",0.0104160921947714,0.22594060442616,74.1589977397365,0.0461010194304209,0.963353653451765,"Arachnia","qiaamp",0.997270903740972,0.997270903740972
"323","Nasal",-0.0766382449967154,0.51179778123198,17.977833082863,-0.149743214619326,0.882634341992738,"Granulicatella","sample_type",0.983888428601341,0.983888428601342
"324","Sputum",1.75010023386653,0.57999677895254,16.714753841058,3.01743095371524,0.0078732915511025,"Granulicatella","sample_type",0.0510635047080731,0.0510635047080731
"325","lypma",-0.278891335799522,0.309844683539733,71.572639386108,-0.900100439398886,0.371085407727523,"Granulicatella","lypma",0.621057050129683,0.621057050129683
"326","benzonase",-0.0489823308948659,0.310995650763428,71.916651305213,-0.15750165886444,0.875290877333689,"Granulicatella","benzonase",0.983888428601341,0.983888428601342
"327","host_zero",0.235902294777089,0.310995650763428,71.9166513045548,0.758538886952276,0.450607263197758,"Granulicatella","host_zero",0.713461500063117,0.713461500063117
"328","molysis",0.556889164732295,0.310667972893378,71.814892550822,1.79255415209285,0.0772556726683691,"Granulicatella","molysis",0.23352282874757,0.23352282874757
"329","qiaamp",0.103827523882261,0.309688380657438,71.5486608360161,0.335264512223046,0.738406582282196,"Granulicatella","qiaamp",0.959184119564925,0.959184119564925
"330","Nasal",-0.124214508921735,0.15995835309179,20.5867758300513,-0.776542809555288,0.446259590190475,"Achromobacter","sample_type",0.709392735003983,0.709392735003983
"331","Sputum",-0.620561798432271,0.167874555758193,14.3854594719689,-3.69658043548975,0.00229554556123407,"Achromobacter","sample_type",0.0190817224777582,0.0190817224777582
"332","lypma",-0.0129565328692015,0.212189077634414,75.8433244699168,-0.0610612620293519,0.951471042040685,"Achromobacter","lypma",0.997270903740972,0.997270903740972
"333","benzonase",0.129807441686019,0.212243306146168,76.4325512962876,0.611597341009297,0.542619110628358,"Achromobacter","benzonase",0.813928665942537,0.813928665942538
"334","host_zero",-0.414150120028375,0.212243306146168,76.4325512961791,-1.9512988538878,0.0546859605265334,"Achromobacter","host_zero",0.181830818750724,0.181830818750724
"335","molysis",-0.450141767396541,0.212229492771896,76.2809153895396,-2.12101419796707,0.0371696737750716,"Achromobacter","molysis",0.145399018002486,0.145399018002486
"336","qiaamp",-0.268466552261591,0.212176218074933,75.7093064221727,-1.26529992238234,0.20964425330679,"Achromobacter","qiaamp",0.454609005812006,0.454609005812006
"337","Nasal",-0.00472191879007351,0.576923565101695,17.7850780485094,-0.00818465231046885,0.993560774705279,"Rothia","sample_type",0.999321164630346,0.999321164630346
"338","Sputum",2.25077635964765,0.652517887994223,16.40759142695,3.44937112232481,0.00319726702913904,"Rothia","sample_type",0.0240699914080467,0.0240699914080467
"339","lypma",0.441329786840195,0.36689261993321,71.5465006828528,1.20288542985829,0.232986194735672,"Rothia","lypma",0.479182946904811,0.47918294690481
"340","benzonase",0.663553616363272,0.368204820755445,71.9193272344092,1.80213179990925,0.0757150470116074,"Rothia","benzonase",0.230613005783446,0.230613005783446
"341","host_zero",0.850969815494697,0.368204820755445,71.9193272330852,2.31113165153233,0.0236951765167322,"Rothia","host_zero",0.115297261343611,0.115297261343611
"342","molysis",0.857193390263119,0.36783186790751,71.8090283067579,2.33039457711874,0.022598856242598,"Rothia","molysis",0.112711795509957,0.112711795509957
"343","qiaamp",0.892636235748436,0.366711120175115,71.5194262448265,2.43416735037153,0.0174245179900543,"Rothia","qiaamp",0.093187892164449,0.093187892164449
"344","Nasal",-0.127746632840657,0.121627461701903,18.467179697347,-1.0503107690741,0.307126393783801,"F0058","sample_type",0.549042612479317,0.549042612479317
"345","Sputum",-0.725596361770761,0.134886629666094,15.8208629211418,-5.37930529932389,6.3826407850494e-05,"F0058","sample_type",0.00141481870735262,0.00141481870735262
"346","lypma",0.0168176231365362,0.107273510375768,73.1812075877168,0.156773308504828,0.875855220149698,"F0058","lypma",0.983888428601341,0.983888428601342
"347","benzonase",-0.207923117498854,0.107528577054169,73.7165050056765,-1.93365450557492,0.0569951974523334,"F0058","benzonase",0.186402326094107,0.186402326094107
"348","host_zero",-0.221877765966305,0.107528577054169,73.7165050009967,-2.06343069019253,0.0425931799487585,"F0058","host_zero",0.154602515287387,0.154602515287387
"349","molysis",-0.429025553438263,0.1074576127627,73.5599992418544,-3.99250962689524,0.000153251471156658,"F0058","molysis",0.00218383346398238,0.00218383346398238
"350","qiaamp",-0.238360981725585,0.107231663277546,73.1245712256351,-2.22286006241122,0.0293166033442159,"F0058","qiaamp",0.130427785975702,0.130427785975702
"351","Nasal",-0.129973387167681,0.117714092676321,18.1612137568793,-1.10414466282359,0.283945415227421,"F0040","sample_type",0.534454159971218,0.534454159971218
"352","Sputum",-0.759224056767137,0.131748341767891,16.1024882406661,-5.762683966867,2.83972850958955e-05,"F0040","sample_type",0.000756521414073737,0.000756521414073737
"353","lypma",0.023598264062522,0.0915754019646978,72.4979442892582,0.257692170126855,0.797374549017997,"F0040","lypma",0.975596495701065,0.975596495701065
"354","benzonase",-0.205980546848954,0.0918407481262714,72.9737505337756,-2.24280127341463,0.0279469412054798,"F0040","benzonase",0.126713972056664,0.126713972056664
"355","host_zero",-0.284123155482033,0.0918407481262714,72.9737505348512,-3.09365027265886,0.00280174558683481,"F0040","host_zero",0.0214980094066748,0.0214980094066748
"356","molysis",-0.426342685233182,0.091766115812561,72.8334911881735,-4.64597069907609,1.46832644406432e-05,"F0040","molysis",0.000710746210672641,0.000710746210672641
"357","qiaamp",-0.230840043244418,0.0915350805248425,72.4553625325522,-2.52187513159797,0.0138714186708633,"F0040","qiaamp",0.0826074037264844,0.0826074037264844
"358","Nasal",-0.12809577679961,0.124336828458275,18.697073802963,-1.03023197863372,0.316044869273994,"Lacticaseibacillus","sample_type",0.557973021417361,0.557973021417361
"359","Sputum",-0.718560899608364,0.136748057019936,15.5263705183803,-5.25463334008179,8.67069329964619e-05,"Lacticaseibacillus","sample_type",0.00155525588035361,0.00155525588035361
"360","lypma",0.0115331092300381,0.120071083086555,73.6815280587895,0.0960523461067167,0.923739769981439,"Lacticaseibacillus","lypma",0.9961409951962,0.9961409951962
